time;_V0_;| V0 |;season;week_day
9;160.0;6.7;6;1
10;150.0;5.8;6;1
11;150.0;5.1;6;1
12;120.0;6.1;6;1
13;110.0;6.4;6;1
14;130.0;4.7;6;1
15;120.0;4.2;6;1
16;160.0;7.4;6;1
17;150.0;8.2;6;1
18;150.0;6.4;6;1
19;160.0;7.1;6;1
20;160.0;6.6;6;1
21;160.0;5.7;6;1
22;160.0;5.6;6;1
23;160.0;5.0;6;1
0;170.0;7.6;6;2
1;170.0;9.6;6;2
2;180.0;7.5;6;2
3;190.0;6.7;6;2
4;190.0;7.2;6;2
5;200.0;6.9;6;2
6;200.0;6.2;6;2
7;200.0;4.5;6;2
8;200.0;3.5;6;2
9;190.0;1.4;6;2
10;180.0;1.1;6;2
11;160.0;1.7;6;2
12;170.0;3.1;6;2
13;180.0;5.2;6;2
14;180.0;3.2;6;2
15;200.0;4.6;6;2
16;210.0;4.2;6;2
17;190.0;4.5;6;2
18;220.0;5.0;6;2
19;190.0;4.4;6;2
20;210.0;4.3;6;2
21;210.0;6.3;6;2
22;210.0;4.0;6;2
23;220.0;6.1;6;2
0;220.0;7.2;6;3
1;220.0;9.5;6;3
2;230.0;9.5;6;3
3;240.0;7.8;6;3
4;270.0;7.0;6;3
5;280.0;7.3;6;3
6;290.0;6.5;6;3
7;290.0;3.5;6;3
8;280.0;2.9;6;3
9;300.0;1.3;6;3
10;260.0;0.5;6;3
11;290.0;1.0;6;3
12;250.0;0.8;6;3
13;300.0;1.1;6;3
14;250.0;0.8;6;3
15;250.0;3.6;6;3
16;220.0;3.1;6;3
17;300.0;2.0;6;3
18;290.0;2.1;6;3
19;260.0;1.7;6;3
20;240.0;1.7;6;3
21;230.0;1.9;6;3
22;250.0;0.1;6;3
23;260.0;1.7;6;3
0;260.0;2.5;6;4
1;260.0;2.6;6;4
2;290.0;1.8;6;4
3;260.0;2.1;6;4
4;290.0;3.5;6;4
5;290.0;6.6;6;4
6;290.0;6.6;6;4
7;310.0;1.9;6;4
8;310.0;2.0;6;4
9;330.0;0.0;6;4
10;40.0;1.0;6;4
11;70.0;0.3;6;4
12;30.0;0.9;6;4
13;60.0;1.6;6;4
14;90.0;1.3;6;4
15;100.0;2.6;6;4
16;180.0;3.5;6;4
17;60.0;2.8;6;4
18;110.0;3.0;6;4
19;140.0;2.1;6;4
20;110.0;1.6;6;4
21;130.0;4.2;6;4
22;130.0;4.7;6;4
23;140.0;3.7;6;4
0;150.0;7.4;6;5
1;160.0;6.3;6;5
2;170.0;6.9;6;5
3;170.0;6.4;6;5
4;170.0;7.4;6;5
5;170.0;5.0;6;5
6;170.0;4.8;6;5
7;190.0;4.7;6;5
8;190.0;1.2;6;5
9;180.0;1.8;6;5
10;180.0;1.1;6;5
11;170.0;1.3;6;5
12;170.0;0.9;6;5
13;100.0;0.7;6;5
14;180.0;0.0;6;5
15;190.0;1.5;6;5
16;140.0;1.5;6;5
17;160.0;1.9;6;5
18;200.0;1.6;6;5
19;160.0;1.5;6;5
20;190.0;2.8;6;5
21;230.0;3.8;6;5
22;220.0;2.5;6;5
23;210.0;5.5;6;5
0;230.0;5.9;6;6
1;240.0;4.8;6;6
2;280.0;3.9;6;6
3;80.0;9.9;6;6
4;150.0;8.2;6;6
5;160.0;4.4;6;6
6;170.0;1.9;6;6
7;300.0;1.6;6;6
8;340.0;2.4;6;6
9;310.0;1.5;6;6
10;320.0;2.5;6;6
11;350.0;1.5;6;6
12;30.0;3.3;6;6
13;20.0;2.3;6;6
14;20.0;3.0;6;6
15;80.0;4.4;6;6
16;150.0;7.2;6;6
17;80.0;3.2;6;6
18;90.0;4.6;6;6
19;80.0;4.3;6;6
20;60.0;5.6;6;6
21;60.0;6.0;6;6
22;70.0;5.8;6;6
23;70.0;7.0;6;6
0;60.0;6.9;6;7
1;70.0;7.3;6;7
2;70.0;7.4;6;7
3;60.0;6.9;6;7
4;80.0;7.2;6;7
5;70.0;6.7;6;7
6;70.0;6.6;6;7
7;90.0;10.5;6;7
8;80.0;7.3;6;7
9;80.0;7.0;6;7
10;80.0;6.1;6;7
11;70.0;7.0;6;7
12;70.0;5.7;6;7
13;60.0;5.7;6;7
14;80.0;5.9;6;7
15;70.0;5.5;6;7
16;80.0;4.5;6;7
17;90.0;5.6;6;7
18;90.0;4.7;6;7
19;90.0;5.4;6;7
20;70.0;6.5;6;7
21;90.0;6.6;6;7
22;100.0;5.3;6;7
23;100.0;7.4;6;7
0;110.0;7.8;6;1
1;110.0;6.2;6;1
2;110.0;6.0;6;1
3;110.0;5.1;6;1
4;110.0;5.8;6;1
5;110.0;5.5;6;1
6;110.0;5.9;6;1
7;110.0;4.2;6;1
8;100.0;3.6;6;1
9;90.0;4.2;6;1
10;90.0;3.5;6;1
11;130.0;3.3;6;1
12;70.0;4.5;6;1
13;80.0;3.7;6;1
14;100.0;2.6;6;1
15;130.0;2.7;6;1
16;110.0;3.4;6;1
17;70.0;3.4;6;1
18;120.0;2.5;6;1
19;80.0;3.4;6;1
20;90.0;4.3;6;1
21;160.0;2.3;6;1
22;180.0;1.4;6;1
23;180.0;2.3;6;1
0;200.0;1.1;6;2
1;70.0;0.0;6;2
2;90.0;2.0;6;2
3;80.0;2.2;6;2
4;110.0;2.6;6;2
5;140.0;2.7;6;2
6;150.0;2.7;6;2
7;150.0;3.1;6;2
8;180.0;3.5;6;2
9;170.0;3.8;6;2
10;180.0;4.2;6;2
11;170.0;4.7;6;2
12;170.0;4.3;6;2
13;180.0;3.7;6;2
14;140.0;2.2;6;2
15;130.0;1.9;6;2
16;80.0;1.1;6;2
17;140.0;1.5;6;2
18;160.0;2.4;6;2
19;160.0;1.0;6;2
20;180.0;3.7;6;2
21;200.0;4.3;6;2
22;240.0;1.3;6;2
23;240.0;2.4;6;2
0;280.0;3.7;6;3
1;340.0;1.5;6;3
2;350.0;3.7;6;3
3;350.0;3.1;6;3
4;340.0;3.6;6;3
5;340.0;3.8;6;3
6;360.0;3.6;6;3
7;360.0;3.8;6;3
8;350.0;2.6;6;3
9;350.0;1.6;6;3
10;20.0;2.1;6;3
11;350.0;3.5;6;3
12;20.0;5.4;6;3
13;350.0;4.8;6;3
14;350.0;5.9;6;3
15;350.0;6.8;6;3
16;340.0;6.3;6;3
17;40.0;6.5;6;3
18;30.0;9.3;6;3
19;30.0;8.0;6;3
20;40.0;4.8;6;3
21;40.0;6.1;6;3
22;50.0;3.4;6;3
23;50.0;8.5;6;3
0;60.0;7.4;6;4
1;60.0;7.1;6;4
2;60.0;7.2;6;4
3;70.0;5.9;6;4
4;90.0;2.7;6;4
5;130.0;1.9;6;4
6;210.0;1.0;6;4
7;250.0;1.6;6;4
8;260.0;2.0;6;4
9;270.0;3.2;6;4
10;260.0;1.6;6;4
11;270.0;4.8;6;4
12;280.0;2.6;6;4
13;300.0;4.6;6;4
14;300.0;7.5;6;4
15;310.0;10.3;6;4
16;320.0;10.5;6;4
17;330.0;9.3;6;4
18;60.0;7.2;6;4
19;50.0;6.5;6;4
20;40.0;7.1;6;4
21;40.0;10.3;6;4
22;340.0;6.7;6;4
23;360.0;3.9;6;4
0;350.0;5.5;6;5
1;40.0;5.3;6;5
2;90.0;5.7;6;5
3;80.0;4.3;6;5
4;70.0;3.8;6;5
5;80.0;3.9;6;5
6;90.0;1.1;6;5
7;60.0;1.0;6;5
8;30.0;1.0;6;5
9;20.0;2.5;6;5
10;40.0;1.9;6;5
11;30.0;3.7;6;5
12;350.0;2.0;6;5
13;20.0;3.3;6;5
14;340.0;1.9;6;5
15;0.0;2.4;6;5
16;340.0;2.9;6;5
17;340.0;2.9;6;5
18;330.0;3.2;6;5
19;310.0;3.5;6;5
20;300.0;3.5;6;5
21;290.0;4.6;6;5
22;290.0;5.0;6;5
23;290.0;6.4;6;5
0;290.0;7.9;6;6
1;300.0;7.0;6;6
2;290.0;7.6;6;6
3;290.0;9.7;6;6
4;290.0;6.5;6;6
5;300.0;9.1;6;6
6;300.0;9.4;6;6
7;300.0;9.1;6;6
8;290.0;7.7;6;6
9;290.0;5.1;6;6
10;290.0;3.9;6;6
11;280.0;6.0;6;6
12;300.0;7.2;6;6
13;290.0;8.1;6;6
14;290.0;6.7;6;6
15;300.0;7.4;6;6
16;300.0;6.5;6;6
17;290.0;8.5;6;6
18;290.0;7.1;6;6
19;300.0;8.1;6;6
20;290.0;7.5;6;6
21;300.0;8.5;6;6
22;300.0;8.8;6;6
23;300.0;9.6;6;6
0;310.0;8.8;6;7
1;330.0;6.5;6;7
2;350.0;3.1;6;7
3;30.0;2.0;6;7
4;50.0;3.8;6;7
5;80.0;2.9;6;7
6;90.0;1.0;6;7
7;130.0;1.9;6;7
8;170.0;1.6;6;7
9;150.0;0.5;6;7
10;240.0;0.5;6;7
11;50.0;0.8;6;7
12;310.0;0.6;6;7
13;180.0;1.3;6;7
14;310.0;1.8;6;7
15;280.0;5.9;6;7
16;50.0;3.7;6;7
17;60.0;3.4;6;7
18;70.0;4.1;6;7
19;80.0;2.4;6;7
20;60.0;1.5;6;7
21;40.0;1.4;6;7
22;50.0;1.1;6;7
23;60.0;5.1;6;7
0;60.0;6.4;6;1
1;70.0;9.1;6;1
2;70.0;7.2;6;1
3;70.0;8.4;6;1
4;70.0;5.9;6;1
5;80.0;5.6;6;1
6;70.0;6.7;6;1
7;80.0;4.4;6;1
8;80.0;5.1;6;1
9;70.0;4.9;6;1
10;60.0;4.1;6;1
11;40.0;4.4;6;1
12;20.0;3.6;6;1
13;40.0;3.9;6;1
14;40.0;3.7;6;1
15;50.0;2.8;6;1
16;50.0;2.8;6;1
17;90.0;4.0;6;1
18;70.0;3.0;6;1
19;90.0;3.8;6;1
20;80.0;3.4;6;1
21;80.0;5.9;6;1
22;90.0;6.7;6;1
23;100.0;4.9;6;1
0;110.0;6.7;6;2
1;140.0;5.3;6;2
2;150.0;6.0;6;2
3;160.0;6.0;6;2
4;160.0;5.8;6;2
5;160.0;5.4;6;2
6;160.0;5.6;6;2
7;170.0;6.2;6;2
8;160.0;3.9;6;2
9;160.0;4.2;6;2
10;160.0;4.8;6;2
11;170.0;5.3;6;2
12;160.0;4.6;6;2
13;180.0;6.2;6;2
14;170.0;5.1;6;2
15;160.0;7.2;6;2
16;190.0;7.8;6;2
17;170.0;6.6;6;2
18;180.0;7.6;6;2
19;180.0;8.3;6;2
20;180.0;9.7;6;2
21;170.0;8.1;6;2
22;170.0;11.8;6;2
23;170.0;8.6;6;2
0;190.0;8.9;1;2
1;210.0;8.1;1;2
2;220.0;6.2;1;2
3;230.0;5.4;1;2
4;320.0;6.2;1;2
5;320.0;8.4;1;2
6;320.0;6.9;1;2
7;310.0;4.4;1;2
8;290.0;4.0;1;2
9;290.0;4.3;1;2
10;270.0;4.7;1;2
11;270.0;5.0;1;2
12;270.0;4.9;1;2
13;240.0;5.7;1;2
14;250.0;5.3;1;2
15;260.0;7.6;1;2
16;280.0;6.6;1;2
17;280.0;5.9;1;2
18;230.0;7.4;1;2
19;230.0;6.1;1;2
20;230.0;5.0;1;2
21;220.0;5.7;1;2
22;230.0;5.7;1;2
23;290.0;4.9;1;2
0;290.0;4.8;2;5
1;280.0;8.6;2;5
2;270.0;4.9;2;5
3;230.0;6.4;2;5
4;270.0;9.1;2;5
5;280.0;6.2;2;5
6;290.0;6.7;2;5
7;280.0;5.3;2;5
8;270.0;3.6;2;5
9;270.0;3.0;2;5
10;230.0;2.5;2;5
11;260.0;1.4;2;5
12;240.0;2.3;2;5
13;240.0;5.4;2;5
14;250.0;2.9;2;5
15;230.0;3.6;2;5
16;220.0;5.2;2;5
17;230.0;4.6;2;5
18;230.0;1.1;2;5
19;210.0;1.4;2;5
20;180.0;1.6;2;5
21;200.0;4.2;2;5
22;200.0;3.6;2;5
23;190.0;5.0;2;5
0;210.0;8.8;3;6
1;220.0;4.2;3;6
2;240.0;5.1;3;6
3;250.0;1.8;3;6
4;240.0;1.8;3;6
5;260.0;3.9;3;6
6;270.0;2.6;3;6
7;260.0;2.5;3;6
8;250.0;1.7;3;6
9;230.0;1.2;3;6
10;240.0;1.9;3;6
11;240.0;1.6;3;6
12;240.0;3.2;3;6
13;230.0;2.2;3;6
14;220.0;2.2;3;6
15;230.0;2.3;3;6
16;220.0;0.9;3;6
17;300.0;4.5;3;6
18;290.0;2.1;3;6
19;350.0;2.4;3;6
20;260.0;5.5;3;6
21;200.0;2.1;3;6
22;180.0;3.7;3;6
23;200.0;4.3;3;6
0;180.0;9.1;4;2
1;190.0;3.9;4;2
2;190.0;2.8;4;2
3;240.0;1.0;4;2
4;210.0;3.4;4;2
5;230.0;1.7;4;2
6;280.0;1.3;4;2
7;330.0;0.2;4;2
8;110.0;0.0;4;2
9;160.0;0.8;4;2
10;210.0;0.4;4;2
11;280.0;2.1;4;2
12;300.0;0.7;4;2
13;10.0;0.0;4;2
14;290.0;1.4;4;2
15;210.0;2.8;4;2
16;220.0;2.2;4;2
17;230.0;2.8;4;2
18;250.0;2.3;4;2
19;260.0;1.2;4;2
20;250.0;2.3;4;2
21;270.0;1.7;4;2
22;270.0;1.3;4;2
23;270.0;1.5;4;2
0;290.0;6.2;5;4
1;310.0;2.0;5;4
2;320.0;2.1;5;4
3;340.0;2.2;5;4
4;340.0;2.6;5;4
5;350.0;2.2;5;4
6;360.0;1.7;5;4
7;30.0;2.0;5;4
8;150.0;0.5;5;4
9;180.0;1.4;5;4
10;150.0;0.4;5;4
11;190.0;0.8;5;4
12;280.0;0.3;5;4
13;290.0;0.9;5;4
14;250.0;1.5;5;4
15;220.0;2.2;5;4
16;190.0;1.6;5;4
17;190.0;4.2;5;4
18;230.0;1.6;5;4
19;230.0;2.1;5;4
20;230.0;0.8;5;4
21;250.0;1.9;5;4
22;250.0;1.8;5;4
23;250.0;3.7;5;4
0;260.0;3.8;6;7
1;280.0;5.2;6;7
2;280.0;5.3;6;7
3;280.0;2.9;6;7
4;290.0;6.3;6;7
5;290.0;2.4;6;7
6;300.0;3.8;6;7
7;290.0;1.9;6;7
8;230.0;0.8;6;7
9;240.0;1.6;6;7
10;240.0;2.0;6;7
11;240.0;2.7;6;7
12;240.0;1.7;6;7
13;260.0;1.8;6;7
14;270.0;3.4;6;7
15;240.0;1.9;6;7
16;260.0;1.7;6;7
17;220.0;2.3;6;7
18;230.0;2.1;6;7
19;220.0;2.1;6;7
20;230.0;0.8;6;7
21;210.0;3.7;6;7
22;200.0;2.5;6;7
23;210.0;2.0;6;7
0;210.0;1.5;7;2
1;210.0;1.2;7;2
2;210.0;4.3;7;2
3;210.0;5.2;7;2
4;200.0;3.4;7;2
5;200.0;3.6;7;2
6;200.0;3.6;7;2
7;200.0;6.1;7;2
8;180.0;2.0;7;2
9;190.0;3.0;7;2
10;170.0;4.0;7;2
11;170.0;6.2;7;2
12;170.0;3.9;7;2
13;180.0;3.2;7;2
14;180.0;3.1;7;2
15;170.0;2.5;7;2
16;160.0;5.6;7;2
17;170.0;8.2;7;2
18;300.0;7.8;7;2
19;330.0;4.2;7;2
20;350.0;5.3;7;2
21;20.0;7.6;7;2
22;40.0;10.0;7;2
23;30.0;9.7;7;2
0;350.0;6.0;8;5
1;40.0;9.1;8;5
2;20.0;4.0;8;5
3;50.0;9.4;8;5
4;70.0;11.7;8;5
5;80.0;12.0;8;5
6;70.0;6.5;8;5
7;80.0;8.0;8;5
8;110.0;4.4;8;5
9;160.0;4.0;8;5
10;200.0;3.0;8;5
11;220.0;1.1;8;5
12;240.0;1.8;8;5
13;290.0;2.0;8;5
14;310.0;0.8;8;5
15;290.0;1.3;8;5
16;280.0;0.9;8;5
17;300.0;3.0;8;5
18;300.0;2.2;8;5
19;310.0;7.1;8;5
20;320.0;5.7;8;5
21;300.0;6.0;8;5
22;320.0;8.3;8;5
23;310.0;5.4;8;5
0;310.0;9.9;9;1
1;330.0;9.3;9;1
2;0.0;4.5;9;1
3;310.0;4.4;9;1
4;320.0;6.1;9;1
5;320.0;8.9;9;1
6;320.0;8.9;9;1
7;310.0;8.1;9;1
8;310.0;7.3;9;1
9;310.0;8.4;9;1
10;300.0;5.0;9;1
11;320.0;3.3;9;1
12;310.0;4.2;9;1
13;310.0;3.2;9;1
14;330.0;2.5;9;1
15;300.0;3.7;9;1
16;270.0;4.2;9;1
17;300.0;5.4;9;1
18;300.0;4.9;9;1
19;300.0;3.5;9;1
20;290.0;4.4;9;1
21;290.0;5.0;9;1
22;290.0;5.8;9;1
23;290.0;4.2;9;1
0;290.0;5.6;10;3
1;290.0;5.6;10;3
2;290.0;5.8;10;3
3;290.0;6.3;10;3
4;300.0;6.3;10;3
5;320.0;4.9;10;3
6;310.0;4.0;10;3
7;310.0;3.2;10;3
8;270.0;0.6;10;3
9;260.0;3.1;10;3
10;250.0;1.7;10;3
11;250.0;1.8;10;3
12;260.0;1.5;10;3
13;260.0;1.6;10;3
14;270.0;4.0;10;3
15;250.0;2.5;10;3
16;250.0;1.8;10;3
17;290.0;1.9;10;3
18;250.0;2.3;10;3
19;250.0;2.2;10;3
20;220.0;2.5;10;3
21;230.0;3.3;10;3
22;210.0;1.8;10;3
23;200.0;3.4;10;3
0;210.0;7.6;11;6
1;200.0;4.4;11;6
2;210.0;5.5;11;6
3;210.0;6.5;11;6
4;210.0;6.2;11;6
5;210.0;11.2;11;6
6;210.0;10.1;11;6
7;210.0;8.1;11;6
8;210.0;3.5;11;6
9;210.0;4.9;11;6
10;200.0;7.9;11;6
11;200.0;8.3;11;6
12;200.0;4.9;11;6
13;200.0;5.8;11;6
14;190.0;10.3;11;6
15;190.0;5.1;11;6
16;190.0;7.3;11;6
17;190.0;6.9;11;6
18;210.0;8.0;11;6
19;210.0;9.9;11;6
20;210.0;6.4;11;6
21;230.0;6.0;11;6
22;3.4028199999999998e+38;;11;6
23;220.0;6.5;11;6
0;230.0;5.8;12;1
1;240.0;6.8;12;1
2;240.0;6.8;12;1
3;270.0;6.1;12;1
4;290.0;4.1;12;1
5;300.0;6.3;12;1
6;340.0;3.1;12;1
7;60.0;2.8;12;1
8;80.0;1.0;12;1
9;70.0;1.3;12;1
10;80.0;1.5;12;1
11;140.0;3.2;12;1
12;170.0;3.5;12;1
13;170.0;4.7;12;1
14;210.0;6.2;12;1
15;190.0;6.8;12;1
16;210.0;6.0;12;1
17;320.0;6.5;12;1
18;310.0;5.5;12;1
19;350.0;1.5;12;1
20;30.0;1.7;12;1
21;20.0;2.0;12;1
22;40.0;3.5;12;1
23;20.0;5.3;12;1
0;40.0;3.3;7;1
1;30.0;4.7;7;1
2;30.0;3.3;7;1
3;30.0;5.3;7;1
4;30.0;3.6;7;1
5;30.0;2.6;7;1
6;20.0;3.3;7;1
7;40.0;3.5;7;1
8;40.0;2.8;7;1
9;40.0;2.6;7;1
10;20.0;0.9;7;1
11;50.0;1.2;7;1
12;30.0;0.7;7;1
13;60.0;0.5;7;1
14;340.0;1.5;7;1
15;350.0;0.5;7;1
16;330.0;3.4;7;1
17;330.0;2.6;7;1
18;330.0;2.6;7;1
19;340.0;3.1;7;1
20;340.0;4.6;7;1
21;330.0;1.5;7;1
22;300.0;4.4;7;1
23;340.0;4.1;7;1
0;340.0;3.8;7;2
1;10.0;3.4;7;2
2;340.0;2.1;7;2
3;340.0;1.9;7;2
4;340.0;2.3;7;2
5;340.0;2.7;7;2
6;340.0;3.5;7;2
7;350.0;5.0;7;2
8;350.0;3.6;7;2
9;350.0;3.4;7;2
10;30.0;7.4;7;2
11;30.0;6.2;7;2
12;40.0;5.4;7;2
13;30.0;9.0;7;2
14;30.0;9.2;7;2
15;40.0;10.8;7;2
16;30.0;8.3;7;2
17;30.0;9.8;7;2
18;30.0;11.9;7;2
19;30.0;15.4;7;2
20;40.0;8.7;7;2
21;50.0;8.5;7;2
22;40.0;12.5;7;2
23;50.0;11.1;7;2
0;50.0;7.8;7;3
1;60.0;9.1;7;3
2;70.0;5.5;7;3
3;80.0;4.9;7;3
4;130.0;5.5;7;3
5;150.0;6.6;7;3
6;180.0;9.0;7;3
7;160.0;5.9;7;3
8;160.0;6.0;7;3
9;160.0;7.0;7;3
10;150.0;3.7;7;3
11;140.0;6.7;7;3
12;140.0;7.5;7;3
13;130.0;4.6;7;3
14;100.0;4.6;7;3
15;120.0;6.7;7;3
16;150.0;6.4;7;3
17;120.0;6.8;7;3
18;110.0;5.7;7;3
19;150.0;6.6;7;3
20;170.0;6.3;7;3
21;160.0;4.0;7;3
22;160.0;5.3;7;3
23;160.0;3.1;7;3
0;160.0;3.8;7;4
1;170.0;3.5;7;4
2;220.0;4.6;7;4
3;220.0;6.7;7;4
4;230.0;6.0;7;4
5;240.0;7.3;7;4
6;240.0;6.8;7;4
7;240.0;7.5;7;4
8;240.0;7.9;7;4
9;240.0;8.6;7;4
10;240.0;6.6;7;4
11;230.0;6.3;7;4
12;270.0;4.5;7;4
13;260.0;7.2;7;4
14;270.0;6.5;7;4
15;270.0;7.1;7;4
16;270.0;7.8;7;4
17;270.0;7.8;7;4
18;280.0;6.4;7;4
19;280.0;6.0;7;4
20;290.0;5.2;7;4
21;280.0;4.4;7;4
22;280.0;4.4;7;4
23;290.0;7.5;7;4
0;300.0;6.2;7;5
1;290.0;5.0;7;5
2;290.0;4.1;7;5
3;290.0;5.5;7;5
4;290.0;5.7;7;5
5;290.0;7.1;7;5
6;300.0;7.8;7;5
7;290.0;5.9;7;5
8;300.0;3.5;7;5
9;290.0;2.7;7;5
10;290.0;5.3;7;5
11;280.0;5.2;7;5
12;300.0;3.8;7;5
13;290.0;4.2;7;5
14;280.0;5.6;7;5
15;290.0;6.1;7;5
16;290.0;4.2;7;5
17;290.0;3.8;7;5
18;290.0;4.5;7;5
19;310.0;5.5;7;5
20;310.0;5.0;7;5
21;300.0;4.9;7;5
22;320.0;2.3;7;5
23;310.0;1.9;7;5
0;330.0;3.8;7;6
1;320.0;3.1;7;6
2;330.0;4.8;7;6
3;330.0;3.9;7;6
4;320.0;2.8;7;6
5;330.0;1.6;7;6
6;330.0;2.8;7;6
7;320.0;1.9;7;6
8;330.0;2.3;7;6
9;340.0;1.1;7;6
10;320.0;4.0;7;6
11;320.0;4.2;7;6
12;340.0;1.5;7;6
13;330.0;1.7;7;6
14;320.0;2.4;7;6
15;350.0;2.2;7;6
16;340.0;1.9;7;6
17;350.0;1.9;7;6
18;350.0;2.3;7;6
19;340.0;2.3;7;6
20;340.0;3.2;7;6
21;350.0;2.2;7;6
22;340.0;3.7;7;6
23;340.0;2.6;7;6
0;350.0;1.6;7;7
1;340.0;1.8;7;7
2;360.0;2.4;7;7
3;320.0;4.2;7;7
4;340.0;5.4;7;7
5;350.0;3.0;7;7
6;30.0;5.7;7;7
7;50.0;2.6;7;7
8;30.0;2.0;7;7
9;30.0;3.8;7;7
10;20.0;2.1;7;7
11;50.0;2.7;7;7
12;30.0;3.3;7;7
13;360.0;1.6;7;7
14;0.0;2.8;7;7
15;40.0;3.3;7;7
16;360.0;3.1;7;7
17;30.0;5.6;7;7
18;40.0;3.9;7;7
19;50.0;2.7;7;7
20;50.0;3.2;7;7
21;60.0;2.9;7;7
22;60.0;2.2;7;7
23;50.0;0.9;7;7
0;350.0;1.0;7;1
1;340.0;0.7;7;1
2;340.0;1.3;7;1
3;30.0;3.3;7;1
4;350.0;1.3;7;1
5;40.0;3.4;7;1
6;360.0;1.2;7;1
7;310.0;1.2;7;1
8;310.0;2.2;7;1
9;310.0;2.3;7;1
10;320.0;1.1;7;1
11;300.0;2.7;7;1
12;290.0;1.4;7;1
13;320.0;3.2;7;1
14;310.0;3.9;7;1
15;300.0;3.3;7;1
16;290.0;3.7;7;1
17;290.0;3.4;7;1
18;330.0;1.7;7;1
19;350.0;3.2;7;1
20;350.0;2.2;7;1
21;310.0;2.8;7;1
22;330.0;4.2;7;1
23;320.0;5.8;7;1
0;320.0;5.5;7;2
1;330.0;6.0;7;2
2;340.0;2.6;7;2
3;340.0;1.8;7;2
4;340.0;3.2;7;2
5;320.0;1.9;7;2
6;330.0;6.1;7;2
7;330.0;5.8;7;2
8;320.0;4.7;7;2
9;320.0;5.0;7;2
10;310.0;4.2;7;2
11;310.0;5.9;7;2
12;310.0;5.9;7;2
13;320.0;6.7;7;2
14;320.0;6.1;7;2
15;320.0;2.6;7;2
16;320.0;4.6;7;2
17;310.0;2.9;7;2
18;290.0;4.4;7;2
19;290.0;7.2;7;2
20;290.0;8.0;7;2
21;290.0;4.9;7;2
22;280.0;4.7;7;2
23;290.0;7.7;7;2
0;290.0;9.7;7;3
1;290.0;9.7;7;3
2;290.0;7.0;7;3
3;290.0;9.6;7;3
4;290.0;9.5;7;3
5;290.0;9.7;7;3
6;300.0;7.7;7;3
7;290.0;5.5;7;3
8;280.0;5.8;7;3
9;280.0;4.2;7;3
10;270.0;4.5;7;3
11;270.0;5.1;7;3
12;280.0;5.2;7;3
13;280.0;4.7;7;3
14;300.0;8.7;7;3
15;300.0;8.6;7;3
16;300.0;6.7;7;3
17;300.0;5.9;7;3
18;280.0;6.7;7;3
19;300.0;7.3;7;3
20;290.0;4.2;7;3
21;260.0;5.6;7;3
22;270.0;5.8;7;3
23;270.0;8.6;7;3
0;250.0;8.5;7;4
1;290.0;6.3;7;4
2;290.0;8.5;7;4
3;290.0;6.9;7;4
4;290.0;7.5;7;4
5;290.0;5.9;7;4
6;290.0;7.4;7;4
7;290.0;4.9;7;4
8;280.0;6.2;7;4
9;280.0;3.4;7;4
10;280.0;5.3;7;4
11;300.0;7.9;7;4
12;300.0;10.0;7;4
13;300.0;6.6;7;4
14;290.0;5.7;7;4
15;280.0;5.4;7;4
16;280.0;7.6;7;4
17;280.0;6.3;7;4
18;290.0;6.8;7;4
19;290.0;5.8;7;4
20;280.0;4.9;7;4
21;290.0;5.6;7;4
22;300.0;5.5;7;4
23;300.0;3.8;7;4
0;270.0;4.2;7;5
1;270.0;4.7;7;5
2;240.0;4.6;7;5
3;270.0;5.3;7;5
4;250.0;4.9;7;5
5;240.0;5.5;7;5
6;230.0;5.5;7;5
7;230.0;4.4;7;5
8;260.0;4.1;7;5
9;250.0;1.9;7;5
10;240.0;1.0;7;5
11;230.0;1.5;7;5
12;290.0;3.1;7;5
13;230.0;5.3;7;5
14;280.0;4.2;7;5
15;290.0;4.1;7;5
16;300.0;3.2;7;5
17;270.0;1.1;7;5
18;330.0;7.1;7;5
19;30.0;3.1;7;5
20;330.0;0.9;7;5
21;300.0;1.2;7;5
22;260.0;0.3;7;5
23;240.0;1.5;7;5
0;250.0;1.4;7;6
1;250.0;1.5;7;6
2;250.0;2.2;7;6
3;240.0;0.1;7;6
4;250.0;1.9;7;6
5;250.0;2.2;7;6
6;250.0;2.2;7;6
7;240.0;2.1;7;6
8;220.0;2.6;7;6
9;190.0;1.6;7;6
10;220.0;1.0;7;6
11;240.0;2.5;7;6
12;210.0;2.3;7;6
13;240.0;1.6;7;6
14;210.0;3.8;7;6
15;200.0;3.3;7;6
16;200.0;2.2;7;6
17;210.0;4.5;7;6
18;230.0;2.2;7;6
19;200.0;2.1;7;6
20;210.0;3.9;7;6
21;190.0;2.6;7;6
22;190.0;5.6;7;6
23;180.0;3.8;7;6
0;190.0;3.7;7;7
1;190.0;4.4;7;7
2;190.0;4.8;7;7
3;200.0;4.4;7;7
4;190.0;4.3;7;7
5;210.0;7.5;7;7
6;210.0;4.0;7;7
7;210.0;7.1;7;7
8;220.0;3.7;7;7
9;200.0;3.2;7;7
10;210.0;5.0;7;7
11;210.0;2.1;7;7
12;200.0;4.7;7;7
13;200.0;1.4;7;7
14;180.0;3.0;7;7
15;200.0;6.1;7;7
16;170.0;5.9;7;7
17;180.0;4.6;7;7
18;190.0;2.7;7;7
19;190.0;4.8;7;7
20;210.0;2.9;7;7
21;170.0;3.1;7;7
22;170.0;4.0;7;7
